-7.045068412922100842e-01,4.757327590046932508e-01,-1.652405899960877889e-01,8.659999999999999920e-01
-5.960767327184962605e-01,4.025130942866954609e-01,6.292644626380919370e-02,7.219999999999999751e-01
-7.186793879568843524e-01,4.853030631262847394e-01,-1.373494603053226903e-01,8.780000000000000027e-01
-5.741519957370675442e-01,3.877079639411959433e-01,8.506480169679295211e-02,6.980000000000000648e-01
-7.057627683988595413e-01,4.765808496583754938e-01,-1.045638966416165272e-01,8.579999999999999849e-01
-6.581073210903588544e-01,4.444005270541377950e-01,1.257733098923456139e-01,8.040000000000000480e-01
-6.951476578240636250e-01,4.694127775476421016e-01,-7.338513539352817250e-02,8.419999999999999707e-01
-6.918810407710134225e-01,4.672069270829270482e-01,-4.375285941910103671e-02,8.359999999999999654e-01
-6.546085710597148166e-01,4.420379240138421761e-01,-1.378740108545397497e-02,7.900000000000000355e-01
-7.043256777224778942e-01,4.756104245718554280e-01,1.483454547169098421e-02,8.499999999999999778e-01
-7.045068412922100842e-01,4.757327590046932508e-01,-1.652405899960877889e-01,8.659999999999999920e-01
-7.285018852865912109e-01,4.919359068136599511e-01,-1.392266738858054798e-01,8.900000000000000133e-01
-6.366671127514187400e-01,4.299225846568562326e-01,9.432687179558414681e-02,7.740000000000000213e-01
-7.255043842981282465e-01,4.899117825159524098e-01,-1.074887608833400704e-01,8.820000000000000062e-01
-6.433735750957985111e-01,4.344512615230749497e-01,1.229574895216214714e-01,7.860000000000000320e-01
-7.215665711855482334e-01,4.872526930838945725e-01,-7.617411916145323814e-02,8.739999999999999991e-01
-7.117436543816645367e-01,4.806195661379393247e-01,-4.500892236893169057e-02,8.599999999999999867e-01
-6.827815981686139457e-01,4.610623409967163910e-01,-1.438078290432161406e-02,8.240000000000000657e-01
-7.422227509004248880e-01,5.087815572409633003e-01,1.570716579355516118e-02,9.000000000000000222e-01
-5.996442709300298102e-01,4.110463409862959994e-01,3.810057614486310473e-02,7.279999999999999805e-01
-7.108844189017864412e-01,4.872996431710177045e-01,-1.675302979406063375e-01,8.780000000000000027e-01
-7.299377757711872361e-01,5.003604077015056939e-01,-1.401652806760468606e-01,8.960000000000000187e-01
-7.318905366401282642e-01,5.016989933412125957e-01,1.089511930042018489e-01,8.940000000000000169e-01
-7.253411806075543700e-01,4.972095168907319507e-01,-1.079762382569606632e-01,8.860000000000000098e-01
-6.989805933166055585e-01,4.791397654105936654e-01,1.342207710045180968e-01,8.579999999999999849e-01
-7.247207803501833911e-01,4.967842426604890949e-01,-7.687136510343450801e-02,8.820000000000000062e-01
-7.314342205849815315e-01,5.013861961481193008e-01,-4.647432914373411661e-02,8.880000000000000115e-01
-7.257289119915265596e-01,4.974753004133863898e-01,1.535811766480948970e-02,8.800000000000000044e-01
-7.157423989853977098e-01,4.906297090696806751e-01,-1.686751519128656118e-01,8.840000000000000080e-01
-6.441962492001629403e-01,4.415859934759903127e-01,6.833010231416400404e-02,7.840000000000000302e-01
-7.234204742018015555e-01,4.958929040613136996e-01,-1.389138049557250010e-01,8.880000000000000115e-01
-7.384398926727021584e-01,5.061884697916932963e-01,1.099261477514430208e-01,9.020000000000000240e-01
-7.351652146564151558e-01,5.039437315664528905e-01,-1.094386703778224418e-01,8.980000000000000204e-01
-7.380844027329191981e-01,5.059447872517457423e-01,1.417296253264491712e-01,9.060000000000000275e-01
-7.247207803501833911e-01,4.967842426604890949e-01,-7.687136510343450801e-02,8.820000000000000062e-01
-7.248447231022339121e-01,4.968692033900281579e-01,-4.605564149379056532e-02,8.800000000000000044e-01
-7.125338408644078525e-01,4.884302949513247838e-01,-1.507887916181295355e-02,8.639999999999999902e-01
-7.501428805002833267e-01,5.219455991757762092e-01,1.595149948367713053e-02,9.140000000000000346e-01
-6.869298222592743475e-01,4.779622749091611555e-01,4.385753133158692280e-02,8.379999999999999671e-01
-7.251920461823283537e-01,5.045849356188079060e-01,-1.717280958388903156e-01,9.000000000000000222e-01
-7.408603798313766475e-01,5.154868824440372865e-01,7.896310292937830377e-02,9.060000000000000275e-01
-7.231838644827531803e-01,5.031876530108072565e-01,-1.395395428158859308e-01,8.920000000000000151e-01
-7.430353817280730411e-01,5.170002376963360735e-01,1.111448411854945029e-01,9.120000000000000329e-01
-7.316291368331244716e-01,5.090638305387168439e-01,-1.094386703778224418e-01,8.980000000000000204e-01
-7.261412994373758201e-01,5.052454212034273029e-01,-7.739429955992045695e-02,8.880000000000000115e-01
-7.180793846051602980e-01,4.996359818859488766e-01,-4.584629766881879315e-02,8.760000000000000009e-01
-6.802914491917928519e-01,4.733433287079412133e-01,2.220667406979627834e-01,8.579999999999999849e-01
-7.485014299959062978e-01,5.208034862672953347e-01,1.591659467080256199e-02,9.120000000000000329e-01
-6.984059768077586217e-01,4.859473248479776464e-01,4.459023471898813928e-02,8.519999999999999796e-01
-7.300266598235439774e-01,5.079488351895999898e-01,-1.728729498111495899e-01,9.060000000000000275e-01
-7.555794602253775860e-01,5.257283436846473812e-01,8.053190629883615059e-02,9.240000000000000435e-01
-7.231838644827531803e-01,5.031876530108072565e-01,-1.395395428158859308e-01,8.920000000000000151e-01
-7.430353817280730411e-01,5.170002376963360735e-01,1.111448411854945029e-01,9.120000000000000329e-01
-7.365175275023881918e-01,5.124651478919822756e-01,-1.101698864382533172e-01,9.040000000000000258e-01
-7.359540197000430384e-01,5.120730620305006253e-01,-7.844016847289235483e-02,9.000000000000000222e-01
-7.337283754565134819e-01,5.105244700909671307e-01,-1.560245135493145904e-02,8.940000000000000169e-01
-7.497476361899750863e-01,5.294769113776019998e-01,1.602130910942626413e-02,9.180000000000000382e-01
-7.341511609657328519e-01,5.184625738438767284e-01,4.710236061864944701e-02,9.000000000000000222e-01
-7.152370528969623775e-01,5.051053012920000418e-01,-1.702016238758779776e-01,8.920000000000000151e-01
-7.502633316076744441e-01,5.298410990106068308e-01,8.035759481334082965e-02,9.220000000000000417e-01
-7.244940746658180553e-01,5.116426734131532816e-01,-1.404781496061273116e-01,8.980000000000000204e-01
-7.588660654898158331e-01,5.359164085487159168e-01,1.140697054272180461e-01,9.360000000000000542e-01
-7.296789091248229164e-01,5.153042389891500097e-01,-1.096824090646327243e-01,9.000000000000000222e-01
-7.422433727088559863e-01,5.241773491537873308e-01,1.439197078370124117e-01,9.200000000000000400e-01
-7.339886389480719808e-01,5.183477996828279588e-01,-7.861447995838766190e-02,9.020000000000000240e-01
-7.163166012791116755e-01,5.058676857470785215e-01,2.024559489094785170e-01,9.000000000000000222e-01
-7.497476361899750863e-01,5.294769113776019998e-01,1.602130910942626413e-02,9.180000000000000382e-01
-7.406769490632060249e-01,5.230711300558222865e-01,4.752104826859299830e-02,9.080000000000000293e-01
-7.280664170744863828e-01,5.141654860685381800e-01,-1.732545678019026814e-01,9.080000000000000293e-01
-7.535182701395949367e-01,5.321397588761627162e-01,8.070621778433147153e-02,9.260000000000000453e-01
-7.277212197645522851e-01,5.139217053659959067e-01,-1.411038874662882414e-01,9.020000000000000240e-01
-7.491370133681515275e-01,5.290456853621939848e-01,1.126072733063562675e-01,9.240000000000000435e-01
-7.361649438725991201e-01,5.198847211134979274e-01,-1.106573638118739100e-01,9.080000000000000293e-01
-7.242238233523105029e-01,5.114518200861606356e-01,-7.756861104541576402e-02,8.900000000000000133e-01
-7.455712901363109602e-01,5.265275472147814551e-01,-4.783506400605066350e-02,9.140000000000000346e-01
-7.433774506607669919e-01,5.249782427641903615e-01,2.101042847571699124e-01,9.340000000000000524e-01
-7.350467021470344919e-01,5.190950111545118428e-01,-1.570716579355516118e-02,9.000000000000000222e-01
-7.477518077132426777e-01,5.357326124626530239e-01,1.605621392230083266e-02,9.200000000000000400e-01
-7.370993857441686670e-01,5.281006016915936740e-01,4.752104826859299830e-02,9.080000000000000293e-01
-7.245497642194960175e-01,5.191093275074613045e-01,-1.732545678019026814e-01,9.080000000000000293e-01
-7.434002480815551372e-01,5.326149036377149093e-01,8.000897184235020165e-02,9.180000000000000382e-01
-7.242062342562174404e-01,5.188632027869483077e-01,-1.411038874662882414e-01,9.020000000000000240e-01
-7.519732932486029586e-01,5.387571286871583043e-01,1.135822280535974532e-01,9.320000000000000506e-01
-7.390638804889702040e-01,5.295080792676362114e-01,-1.116323185591150957e-01,9.160000000000000364e-01
-7.304433810125955384e-01,5.233318552082993902e-01,-7.861447995838766190e-02,9.020000000000000240e-01
-7.500845576721655306e-01,5.374039293579444543e-01,1.793604556539521167e-01,9.400000000000000577e-01
-7.468407873178801726e-01,5.350799047976499967e-01,-4.814907974350832176e-02,9.200000000000000400e-01
-7.587963556180844504e-01,5.436455649175923055e-01,2.155031100614226980e-01,9.580000000000000737e-01
-7.314963336325200904e-01,5.240862513221605790e-01,-1.570716579355516118e-02,9.000000000000000222e-01
-7.533350550336878060e-01,5.397327735350208044e-01,4.856776739345187305e-02,9.280000000000000471e-01
-7.357212363550389433e-01,5.271132158170476201e-01,-1.759258937371743214e-01,9.220000000000000417e-01
-7.482590732324150284e-01,5.360960467987457845e-01,8.053190629883615059e-02,9.240000000000000435e-01
-7.274177918360675843e-01,5.211641482538527104e-01,-1.417296253264491712e-01,9.060000000000000275e-01
-7.455185868687865813e-01,5.341326039773972578e-01,1.126072733063562675e-01,9.240000000000000435e-01
-7.439049102738324315e-01,5.329764727999569685e-01,-1.123635346195459850e-01,9.220000000000000417e-01
-7.466871373151687807e-01,5.349698210552793487e-01,1.454840524874147223e-01,9.300000000000000488e-01
-7.369218145470752823e-01,5.279733794230071497e-01,-7.931172590036893177e-02,9.100000000000000311e-01
-7.516804822629573613e-01,5.385473419735996581e-01,1.797420736447052081e-01,9.420000000000000595e-01
-7.289815510994090975e-01,5.222845157698801088e-01,-4.699768870616356092e-02,8.980000000000000204e-01
-7.428751654890258793e-01,5.322387041205053348e-01,-1.595149948367713053e-02,9.140000000000000346e-01
-7.456108738782050160e-01,5.421157631469778471e-01,1.609111873517539773e-02,9.220000000000000417e-01
-7.398562419554624014e-01,5.379317084534069870e-01,4.793973591853654959e-02,9.160000000000000364e-01
-7.351991992576440982e-01,5.345456845304937810e-01,-1.766891297186805043e-01,9.260000000000000453e-01
-7.573899565810133794e-01,5.506800513465185398e-01,8.192639818279867647e-02,9.400000000000000577e-01
-7.253593905092832195e-01,5.273913958583179573e-01,-1.420424942565296222e-01,9.080000000000000293e-01
-7.449826324009268808e-01,5.416589838538813373e-01,1.130947506799768604e-01,9.280000000000000471e-01
-7.385603683285051346e-01,5.369895098551409340e-01,-1.121197959327356886e-01,9.200000000000000400e-01
-7.525204249556660674e-01,5.471395318265810381e-01,1.473612660678974839e-01,9.420000000000000595e-01
-7.396638086610322071e-01,5.377917948256425440e-01,-8.000897184235020165e-02,9.180000000000000382e-01
-7.479024251627438558e-01,5.437818950623382053e-01,1.797420736447052081e-01,9.420000000000000595e-01
-7.253175821790450728e-01,5.273609980252832452e-01,-4.699768870616356092e-02,8.980000000000000204e-01
-7.391413652111489263e-01,5.374119387378933910e-01,-1.595149948367713053e-02,9.140000000000000346e-01
-7.625021243658671732e-01,5.543969857919704980e-01,2.526073880200602195e-01,9.759999999999999787e-01
-7.585498912123169735e-01,5.515234119651466482e-01,1.637035723817193561e-02,9.380000000000000560e-01
-7.495486818064073242e-01,5.449788487388228519e-01,4.856776739345187305e-02,9.280000000000000471e-01
-7.288475863050943859e-01,5.299275792645716798e-01,-1.751626577556681386e-01,9.180000000000000382e-01
-7.541670205955622874e-01,5.483367319790865002e-01,8.157777521180804847e-02,9.360000000000000542e-01
-7.333479300523370048e-01,5.331996711431011837e-01,-1.436068389069319329e-01,9.180000000000000382e-01
-7.417715003647160632e-01,5.393242468545110802e-01,1.126072733063562675e-01,9.240000000000000435e-01
-7.369548023103996703e-01,5.358221413554558055e-01,-1.118760572459253921e-01,9.180000000000000382e-01
-7.461295933212230835e-01,5.424929115987544570e-01,1.461097903475756521e-01,9.340000000000000524e-01
-7.461096806319345021e-01,5.424784335605065122e-01,-8.070621778433147153e-02,9.260000000000000453e-01
-7.574298445915685907e-01,5.507090529612215235e-01,1.820317815892237567e-01,9.540000000000000702e-01
-7.317792087463416140e-01,5.320590915488938588e-01,-4.741637635610711221e-02,9.060000000000000275e-01
-7.486778772789627334e-01,5.443457076762575619e-01,2.137035016266717602e-01,9.500000000000000666e-01
-7.326718565440929476e-01,5.327081143288090459e-01,-1.581188023217886332e-02,9.060000000000000275e-01
-7.718771504851196230e-01,5.612133421746586803e-01,2.557132165612904795e-01,9.879999999999999893e-01
-7.498536930968727754e-01,5.532439496400288759e-01,1.626564279954823347e-02,9.320000000000000506e-01
-7.392971061456069526e-01,5.454552731109899577e-01,4.814907974350832176e-02,9.200000000000000400e-01
-7.282898714202649115e-01,5.373341075154550728e-01,-1.759258937371743214e-01,9.220000000000000417e-01
-7.487173115592208328e-01,5.524055244699238587e-01,8.140346372631272753e-02,9.340000000000000524e-01
-7.407345672864121822e-01,5.465158355731266626e-01,-1.457969214174951733e-01,9.320000000000000506e-01
-7.475725240936049731e-01,5.515608973849254193e-01,1.140697054272180461e-01,9.360000000000000542e-01
-7.347935065877313487e-01,5.421325059766360921e-01,-1.121197959327356886e-01,9.200000000000000400e-01
-7.359658898146111961e-01,5.429974932840292423e-01,1.448583146272537925e-01,9.260000000000000453e-01
-7.358913190699837292e-01,5.429424748002036338e-01,-8.000897184235020165e-02,9.180000000000000382e-01
-7.519869388200566274e-01,5.548178637252855205e-01,1.816501635984706653e-01,9.520000000000000684e-01
-7.344756032794399481e-01,5.418979561124400712e-01,-4.783506400605066350e-02,9.140000000000000346e-01
-7.542681639355223178e-01,5.565009573801102949e-01,2.164029142787981252e-01,9.619999999999999662e-01
-7.241076435484823381e-01,5.342484492232038029e-01,-1.570716579355516118e-02,9.000000000000000222e-01
-7.523950124618831170e-01,5.551189414894233121e-01,2.505368356592400647e-01,9.679999999999999716e-01
-7.466354369033240124e-01,5.508695120879256724e-01,1.619583317379909987e-02,9.280000000000000471e-01
-7.425114413897182519e-01,5.478268177766898450e-01,4.835842356848010087e-02,9.240000000000000435e-01
-7.346090893935427468e-01,5.419964425047432144e-01,-1.774523657001866872e-01,9.300000000000000488e-01
-7.503205606203755540e-01,5.535884056786389840e-01,8.157777521180804847e-02,9.360000000000000542e-01
-7.280180940282762192e-01,5.371335894688669121e-01,-1.432939699768514819e-01,9.160000000000000364e-01
-7.539620328465417298e-01,5.562750930890700829e-01,1.150446601744592318e-01,9.440000000000000613e-01
-7.427803925289023779e-01,5.480252506068169494e-01,-1.133384893667871568e-01,9.300000000000000488e-01
-7.455032447582130573e-01,5.500341778622240829e-01,1.467355282077365541e-01,9.380000000000000560e-01
-7.310815718865196766e-01,5.393938311740583691e-01,-7.948603738586425271e-02,9.120000000000000329e-01
-7.488273298334177097e-01,5.524866962306415052e-01,1.808869276169644824e-01,9.480000000000000648e-01
-7.441186090117739571e-01,5.490125901095399552e-01,-4.846309548096598696e-02,9.260000000000000453e-01
-7.305441559355798642e-01,5.389973243274099879e-01,-1.584678504505342839e-02,9.080000000000000293e-01
-7.446223367133100179e-01,5.493842416806483664e-01,2.479486452082148851e-01,9.580000000000000737e-01
-7.475738802707572184e-01,5.596638148785919586e-01,1.630054761242280201e-02,9.340000000000000524e-01
-7.498607771949851175e-01,5.613758777136175215e-01,4.909112695588131042e-02,9.380000000000000560e-01
-7.386655129978251244e-01,5.529946535503456051e-01,-1.793604556539521167e-01,9.400000000000000577e-01
-7.512223870480685406e-01,5.623952335055520946e-01,8.210070966829399741e-02,9.420000000000000595e-01
-7.289944821371617811e-01,5.457545316465050034e-01,-1.442325767670928627e-01,9.220000000000000417e-01
-7.484710475970624000e-01,5.603354703519513036e-01,1.148009214876489353e-01,9.420000000000000595e-01
-7.468819370926100820e-01,5.591457984403760406e-01,-1.145571828008386389e-01,9.400000000000000577e-01
-7.495518102668431437e-01,5.611445726690745817e-01,1.482998728581388648e-01,9.480000000000000648e-01
-7.368678191426913937e-01,5.516488277697771947e-01,-8.053190629883615059e-02,9.240000000000000435e-01
-7.512385430062987757e-01,5.624073285043940107e-01,1.824133995799768482e-01,9.560000000000000719e-01
-7.370699750253477678e-01,5.518001697782040083e-01,-4.825375165599421479e-02,9.220000000000000417e-01
-7.459730796706057765e-01,5.584653912921281327e-01,-1.626564279954823347e-02,9.320000000000000506e-01
-7.515942276600394711e-01,5.626736083136005817e-01,2.515721118396501699e-01,9.719999999999999751e-01
-7.475738802707572184e-01,5.596638148785919586e-01,1.630054761242280201e-02,9.340000000000000524e-01
-7.450642263813710420e-01,5.577849872378374263e-01,4.877711121842365216e-02,9.320000000000000506e-01
-7.402371417488842198e-01,5.541712379196015448e-01,-1.797420736447052081e-01,9.420000000000000595e-01
-7.623870509744730128e-01,5.707535490778213871e-01,8.332089006676121623e-02,9.560000000000000719e-01
-7.289944821371617811e-01,5.457545316465050034e-01,-1.442325767670928627e-01,9.220000000000000417e-01
-7.452928265881577641e-01,5.579561265288007776e-01,1.143134441140283425e-01,9.380000000000000560e-01
-7.421146055792530172e-01,5.555767827056502517e-01,-1.138259667404077496e-01,9.340000000000000524e-01
-7.463891444007384468e-01,5.587768740502176978e-01,1.476741349979779627e-01,9.440000000000000613e-01
-7.496274350585822033e-01,5.612011884237994019e-01,-8.192639818279867647e-02,9.400000000000000577e-01
-7.512385430062987757e-01,5.624073285043940107e-01,1.824133995799768482e-01,9.560000000000000719e-01
-7.338722744829384581e-01,5.494062427943506854e-01,-4.804440783102243567e-02,9.180000000000000382e-01
-7.488046951313651611e-01,5.605852522889621659e-01,2.159530121701103977e-01,9.599999999999999645e-01
-7.459730796706057765e-01,5.584653912921281327e-01,-1.626564279954823347e-02,9.320000000000000506e-01
-7.593266785618917325e-01,5.684624314443988968e-01,2.541603022906753773e-01,9.819999999999999840e-01
-7.564879299421504166e-01,5.744137207137440804e-01,1.657978611541933642e-02,9.500000000000000666e-01
-7.364782760514840820e-01,5.592200615863461843e-01,4.846309548096598696e-02,9.260000000000000453e-01
-7.364478985339630857e-01,5.591969954379324426e-01,-1.797420736447052081e-01,9.420000000000000595e-01
-7.568976357968337787e-01,5.747248171041450249e-01,8.314657858126589529e-02,9.540000000000000702e-01
-7.315557422518372821e-01,5.554823007533207235e-01,-1.454840524874147223e-01,9.300000000000000488e-01
-7.414777035323133481e-01,5.630162090555084209e-01,1.143134441140283425e-01,9.380000000000000560e-01
-7.398967276185982600e-01,5.618157480553900296e-01,-1.140697054272180461e-01,9.360000000000000542e-01
-7.457148856502600065e-01,5.662335710904817798e-01,1.482998728581388648e-01,9.480000000000000648e-01
-7.457901233218279247e-01,5.662907002912960230e-01,-8.192639818279867647e-02,9.400000000000000577e-01
-7.567744859669599533e-01,5.746313074139262067e-01,1.847031075244953691e-01,9.679999999999999716e-01
-7.332969444054734387e-01,5.568044241712863940e-01,-4.825375165599421479e-02,9.220000000000000417e-01
-7.387634983414435030e-01,5.609552684366840847e-01,2.141534037353594877e-01,9.520000000000000684e-01
-7.357840497542599278e-01,5.586929241468415741e-01,-1.612602354804996627e-02,9.240000000000000435e-01
-7.615940118452965146e-01,5.782908526390077020e-01,2.562308546514955321e-01,9.899999999999999911e-01
-7.580805361104497875e-01,5.756230127573519484e-01,1.661469092829390495e-02,9.520000000000000684e-01
-7.444316051665108569e-01,5.652591551239957157e-01,4.898645504339542434e-02,9.360000000000000542e-01
-7.395750658313472448e-01,5.615715049727006969e-01,-1.805053096262113910e-01,9.460000000000000631e-01
-7.537240608039750267e-01,5.723150694433309926e-01,8.279795561027526729e-02,9.500000000000000666e-01
-7.394219330287388203e-01,5.614552287184102486e-01,-1.470483971378170329e-01,9.400000000000000577e-01
-7.572874626694627853e-01,5.750208190566918898e-01,1.167508309821312928e-01,9.580000000000000737e-01
-7.430586794460282141e-01,5.642166700556267012e-01,-1.145571828008386389e-01,9.400000000000000577e-01
-7.472881238056402475e-01,5.674281566834996626e-01,1.486127417882193436e-01,9.500000000000000666e-01
-7.394429733361101986e-01,5.614712049696678475e-01,-8.122915224081742047e-02,9.320000000000000506e-01
-7.677195715078043436e-01,5.829420907856152079e-01,1.873744334597669814e-01,9.819999999999999840e-01
-7.364782760514840820e-01,5.592200615863461843e-01,-4.846309548096598696e-02,9.260000000000000453e-01
-7.480756432785204968e-01,5.680261331648774892e-01,2.168528163874858528e-01,9.639999999999999680e-01
-7.405618682591578184e-01,5.623208002776652892e-01,-1.623073798667366840e-02,9.300000000000000488e-01
-7.415925529483493595e-01,5.631034161050539888e-01,2.495015594788299873e-01,9.639999999999999680e-01
-7.477069882366638165e-01,5.760198188910707895e-01,1.647507167679563775e-02,9.440000000000000613e-01
-7.499604123725521765e-01,5.777558157227981050e-01,4.961448651831075474e-02,9.480000000000000648e-01
-7.403023370886238075e-01,5.703154107735214362e-01,-1.816501635984706653e-01,9.520000000000000684e-01
-7.528668871874584223e-01,5.799949108801698561e-01,8.314657858126589529e-02,9.540000000000000702e-01
-7.307896684293708756e-01,5.629870244343806451e-01,-1.461097903475756521e-01,9.340000000000000524e-01
-7.532546380936020469e-01,5.802936271022268722e-01,1.167508309821312928e-01,9.580000000000000737e-01
-7.485369681264187891e-01,5.766592202518997512e-01,-1.160196149217004036e-01,9.520000000000000684e-01
-7.433085492589960319e-01,5.726313417694449681e-01,1.486127417882193436e-01,9.500000000000000666e-01
-7.418185261595502400e-01,5.714834551649472516e-01,-8.192639818279867647e-02,9.400000000000000577e-01
-7.542996501848372448e-01,5.810986853469704005e-01,1.850847255152484605e-01,9.699999999999999734e-01
-7.452138274841183518e-01,5.740991333448056677e-01,-4.930047078085308954e-02,9.420000000000000595e-01
-7.533544293705880524e-01,5.803705044809336355e-01,2.195522290396122456e-01,9.759999999999999787e-01
-7.350339884360423959e-01,5.662567711132560078e-01,-1.619583317379909987e-02,9.280000000000000471e-01
-7.560078730564181448e-01,5.824146690740105159e-01,2.557132165612904795e-01,9.879999999999999893e-01
-7.540434881369746378e-01,5.809013427799781804e-01,1.661469092829390495e-02,9.520000000000000684e-01
-7.499604123725521765e-01,5.777558157227981050e-01,4.961448651831075474e-02,9.480000000000000648e-01
-7.480786221420756554e-01,5.763061188698819226e-01,-1.835582535522360947e-01,9.619999999999999662e-01
-7.528668871874584223e-01,5.799949108801698561e-01,8.314657858126589529e-02,9.540000000000000702e-01
-7.323545285330739230e-01,5.641925641012637271e-01,-1.464226592776561031e-01,9.360000000000000542e-01
-7.516820814378742943e-01,5.790821581521178318e-01,1.165070922953209964e-01,9.560000000000000719e-01
-7.453918548149631729e-01,5.742362823516816706e-01,-1.155321375480798107e-01,9.480000000000000648e-01
-7.589571502960273941e-01,5.846867384382753441e-01,1.517414310890239371e-01,9.699999999999999734e-01
-7.512885498977572851e-01,5.787789886351381030e-01,-8.297226709577057435e-02,9.520000000000000684e-01
-7.527443931741467642e-01,5.799005437276982811e-01,1.847031075244953691e-01,9.679999999999999716e-01
-7.357206577072505915e-01,5.667857685888209041e-01,-4.867243930593775914e-02,9.300000000000000488e-01
-7.502669112174298327e-01,5.779919368396183588e-01,2.186524248222367905e-01,9.719999999999999751e-01
-7.429546133114307560e-01,5.723586759743902741e-01,-1.637035723817193561e-02,9.380000000000000560e-01
-7.498863518170949538e-01,5.776987608223991266e-01,2.536426642004703247e-01,9.799999999999999822e-01
-7.483941225738450775e-01,5.849199500694872711e-01,1.657978611541933642e-02,9.500000000000000666e-01
-7.396140846734315932e-01,5.780577645239142193e-01,4.919579886836720345e-02,9.400000000000000577e-01
-7.440370489666063847e-01,5.815146062808024263e-01,-1.835582535522360947e-01,9.619999999999999662e-01
-7.566484956933393624e-01,5.913712935090973399e-01,8.401813600874247223e-02,9.639999999999999680e-01
-7.361799353364087972e-01,5.753737476427630559e-01,-1.479870039280584137e-01,9.460000000000000631e-01
-7.444929186887216943e-01,5.818708988906118318e-01,1.160196149217004036e-01,9.520000000000000684e-01
-7.382366756745307734e-01,5.769812274713630451e-01,-1.150446601744592318e-01,9.440000000000000613e-01
-7.579696162977400675e-01,5.924038374250012451e-01,1.523671689491848669e-01,9.739999999999999769e-01
-7.472296347510987147e-01,5.840098251251667483e-01,-8.297226709577057435e-02,9.520000000000000684e-01
-7.564118855398556107e-01,5.911863668842253228e-01,1.866111974782608263e-01,9.779999999999999805e-01
-7.380404376847647940e-01,5.768278543866293129e-01,-4.909112695588131042e-02,9.380000000000000560e-01
-7.477489343371769293e-01,5.844156924065870840e-01,2.191023269309245181e-01,9.739999999999999769e-01
-7.483941225738450775e-01,5.849199500694872711e-01,-1.657978611541933642e-02,9.500000000000000666e-01
-7.656224716997057644e-01,5.983850546267238668e-01,2.603719593731358417e-01,1.006000000000000005e+00
-7.609986551645624431e-01,5.947712334390786726e-01,1.685902461841587083e-02,9.659999999999999698e-01
-7.506296135940997427e-01,5.866671354849087860e-01,4.992850225576841300e-02,9.540000000000000702e-01
-7.486776126815748444e-01,5.851415165070860125e-01,-1.847031075244953691e-01,9.679999999999999716e-01
-7.629277363214999053e-01,5.962789390983844751e-01,8.471538195072372823e-02,9.719999999999999751e-01
-7.408491526852655218e-01,5.790230525960998742e-01,-1.489256107182997946e-01,9.520000000000000684e-01
-7.507491617029126152e-01,5.867605703098606185e-01,1.169945696689415754e-01,9.599999999999999645e-01
